tail_number,date,aircraft,origin_code,origin,destination_code,destination,departure,arrival,duration,distance_mi,Owner,origin_Latitude,origin_Longitude,destination_Latitude,destination_Longitude,airport_origin,city_origin,origin_state,country_origin,airport_destination,city_destination,destination_state,country_destination,departure_shift,arrival_shift,day_name,weekends
N281HC,2021-02-09,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),06:21AM MST,06:51AM MST,29.0,3.5265952146838138,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24661,-111.66671,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Tuesday,0
N281HC,2021-02-08,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",08:36PM MST,08:43PM MST,7.0,13.146909823780339,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.06984,-111.57196,40.24636,-111.66548,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Monday,0
N281HC,2021-02-08,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",07:24PM MST,07:31PM MST,6.0,15.116269771686516,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24648,-111.66738,40.04435,-111.55724,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Monday,0
N281HC,2021-02-08,A109,KSLC,Salt Lake City Intl (KSLC),KPVU,"Provo, UT",04:36PM MST,04:55PM MST,19.0,40.861870302294214,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.24635,-111.66547,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Monday,0
N281HC,2021-02-08,A109,KPVU,"Provo, UT",KSLC,Salt Lake City Intl (KSLC),12:19PM MST,12:35PM MST,16.0,39.18957654680902,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.2681,-111.67951,40.78839874267578,-111.97799682617188,Provo Municipal Airport,Provo,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Monday,0
N281HC,2021-02-08,A109,KBMC,"Brigham City, UT",KPVU,"Provo, UT",03:10AM MST,04:26AM MST,75.0,80.4742427464834,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.38121,-112.01799,40.2462,-111.66515,Brigham City Regional Airport,Brigham City,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Monday,0
N281HC,2021-02-08,A109,KPVU,"Provo, UT",2UT3,"Brigham City, UT",01:06AM MST,01:43AM MST,36.0,80.51166703446285,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24642,-111.66639,41.40807,-111.8102,Provo Municipal Airport,Provo,UT,US,Fort Ranch Airport,Brigham City,UT,US,night,night,Monday,0
N281HC,2021-02-07,A109,KDTA,"Delta, UT",KPVU,"Provo, UT",01:59PM MST,02:18PM MST,19.0,49.81368490554412,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.56624,-111.98022,40.24635,-111.66547,Delta Municipal Airport,Delta,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Sunday,1
N281HC,2021-02-07,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",11:05AM MST,11:16AM MST,11.0,25.206522934664488,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.2464,-111.66738,39.89792,-111.81018,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Sunday,1
N281HC,2021-02-07,A109,K36U,"Heber, UT",KPVU,"Provo, UT",09:22AM MST,11:03AM MST,101.0,15.50567332165117,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.20852,-111.37648,40.24641,-111.66548,Heber Valley Airport,Heber,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Sunday,1
N281HC,2021-02-07,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",06:49AM MST,06:55AM MST,6.0,14.463356117723336,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24504,-111.66547,40.19138,-111.40113,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Sunday,1
N281HC,2021-02-06,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",10:28PM MST,10:39PM MST,10.0,21.751916819215044,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.94893,-111.80164,40.24635,-111.66547,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Saturday,1
N281HC,2021-02-06,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",08:40PM MST,08:52PM MST,11.0,25.64785838330914,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24627,-111.66796,39.89585,-111.82946,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Saturday,1
N281HC,2021-02-06,A109,KPVU,Provo Muni (KPVU),KPVU,"Provo, UT",08:21AM MST,09:07AM MST,45.0,3.5744014335622687,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.24641,-111.66548,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Saturday,1
N281HC,2021-02-05,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),11:06AM MST,11:13AM MST,7.0,3.8087125243097617,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24702,-111.66079,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Friday,0
N281HC,2021-02-04,A109,KHIF,"Ogden, UT",KPVU,"Provo, UT",06:42PM MST,07:37PM MST,55.0,62.8235088554955,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.13919,-111.89694,40.24601,-111.665,Hill Air Force Base,Ogden,UT,US,Provo Municipal Airport,Provo,UT,US,day,night,Thursday,0
N281HC,2021-02-04,A109,KPVU,"Provo, UT",K36U,"Heber, UT",04:19PM MST,04:27PM MST,7.0,16.580313769165755,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24657,-111.66497,40.26848,-111.35262,Provo Municipal Airport,Provo,UT,US,Heber Valley Airport,Heber,UT,US,day,day,Thursday,0
N281HC,2021-02-04,A109,KPVU,Provo Muni (KPVU),KPVU,"Provo, UT",06:52AM MST,08:06AM MST,74.0,3.5684696969869103,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.24588,-111.66519,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,day,Thursday,0
N281HC,2021-02-04,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),06:07AM MST,06:48AM MST,41.0,3.4116837579568573,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24423,-111.66736000000002,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Thursday,0
N281HC,2021-02-03,A109,KSLC,"Salt Lake City, UT",KPVU,"Provo, UT",05:47PM MST,06:01PM MST,14.0,38.957736959146224,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.77227,-111.93327,40.24605,-111.66517,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Wednesday,0
N281HC,2021-02-03,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),03:54PM MST,04:07PM MST,13.0,27.25779427957366,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18302,-111.95491,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Wednesday,0
N281HC,2021-01-31,A109,KPVU,"Provo, UT",KHIF,"Ogden, UT",07:54PM MST,08:21PM MST,27.0,66.40305620742745,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.2462,-111.6656,41.18302,-111.95489,Provo Municipal Airport,Provo,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Sunday,1
N281HC,2021-01-31,A109,KSLC,"Salt Lake City, UT",KPVU,"Provo, UT",06:07PM MST,07:52PM MST,104.0,38.447822522631,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.76533,-111.93096,40.24623,-111.6656,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,night,Sunday,1
N281HC,2021-01-31,A109,KHIF,"Ogden, UT",KSLC,Salt Lake City Intl (KSLC),04:28PM MST,05:34PM MST,65.0,27.07357552052787,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18019,-111.95064,40.78839874267578,-111.97799682617188,Hill Air Force Base,Ogden,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Sunday,1
N281HC,2021-01-30,A109,KSLC,"Salt Lake City, UT",KHIF,"Ogden, UT",06:18PM MST,06:31PM MST,13.0,26.362840659014225,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.80178,-111.92153,41.18298,-111.95493,Salt Lake City International Airport,Salt Lake City,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Saturday,1
N281HC,2021-01-30,A109,KBYI,"Burley, ID",KSLC,Salt Lake City Intl (KSLC),04:11PM MST,05:21PM MST,69.0,143.70414835726808,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",42.44791,-113.65429,40.78839874267578,-111.97799682617188,Burley Municipal Airport,Burley,ID,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Saturday,1
N281HC,2021-01-30,A109,KSLC,"Salt Lake City, UT",KBYI,"Burley, ID",01:09PM MST,03:07PM MST,118.0,149.74339098530288,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.74857,-111.84119,42.4433,-113.64643999999998,Salt Lake City International Airport,Salt Lake City,UT,US,Burley Municipal Airport,Burley,ID,US,day,day,Saturday,1
N281HC,2021-01-30,A109,KHIF,"Ogden, UT",KBTF,"Bountiful, UT",11:50AM MST,12:02PM MST,11.0,23.56524958424151,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.09056,-111.99805,40.77104,-111.83911,Hill Air Force Base,Ogden,UT,US,Skypark Airport,Bountiful,UT,US,day,day,Saturday,1
N281HC,2021-01-30,A109,KU77,"Spanish Fork, UT",KHIF,"Ogden, UT",09:07AM MST,10:17AM MST,70.0,79.27492249801303,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.95178,-111.79168,41.08895,-112.00639,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Hill Air Force Base,Ogden,UT,US,day,day,Saturday,1
N281HC,2021-01-30,A109,KPVU,Provo Muni (KPVU),KU77,"Spanish Fork, UT",07:33AM MST,07:49AM MST,15.0,23.263976560822087,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,39.88933,-111.81391,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Saturday,1
N281HC,2021-01-29,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),08:58PM MST,09:01PM MST,2.0,2.8191789868108748,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24268,-111.67937,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Friday,0
N281HC,2021-01-29,A109,KSLC,"Salt Lake City, UT",KPVU,"Provo, UT",10:23AM MST,10:43AM MST,20.0,38.86230349955489,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.7711,-111.9335,40.24646,-111.66508,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Friday,0
N281HC,2021-01-29,A109,KPVU,"Provo, UT",KSLC,Salt Lake City Intl (KSLC),09:31AM MST,09:50AM MST,18.0,40.895716488020575,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24642,-111.66367,40.78839874267578,-111.97799682617188,Provo Municipal Airport,Provo,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Friday,0
N281HC,2021-01-29,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",12:27AM MST,01:47AM MST,80.0,15.633072518066752,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.03276,-111.56732,40.24635,-111.66585,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Friday,0
N281HC,2021-01-28,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",08:08PM MST,08:29PM MST,21.0,42.343036764612116,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24554000000001,-111.66566,39.68964,-112.00366,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Thursday,0
N281HC,2021-01-28,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",05:12PM MST,05:29PM MST,17.0,44.93746777925821,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.61707,-111.88385,40.2464,-111.66579,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Thursday,0
N281HC,2021-01-28,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",03:35PM MST,03:45PM MST,10.0,25.91180714685211,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24663,-111.66749,39.89342,-111.83362,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Thursday,0
N281HC,2021-01-26,A109,KSLC,"Salt Lake City, UT",KPVU,"Provo, UT",04:47PM MST,05:00PM MST,12.0,22.50796501024739,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.52897,-111.87839,40.24632,-111.66541,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Tuesday,0
N281HC,2021-01-26,A109,KPVU,"Provo, UT",KSLC,Salt Lake City Intl (KSLC),04:11PM MST,04:37PM MST,26.0,40.7799193609613,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24687,-111.66779,40.78839874267578,-111.97799682617188,Provo Municipal Airport,Provo,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Tuesday,0
N281HC,2021-01-25,A109,KPVU,Provo Muni (KPVU),KPVU,"Provo, UT",07:00AM MST,07:30AM MST,30.0,3.5551041305791133,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.24605,-111.66562,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,day,Monday,0
N281HC,2021-01-24,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),07:14PM MST,09:38PM MST,144.0,3.634085477217164,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24721,-111.6648,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Sunday,1
N281HC,2021-01-24,A109,KPVU,Provo Muni (KPVU),KPVU,"Provo, UT",11:29AM MST,12:10PM MST,41.0,3.572680241149372,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.24635,-111.66547,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Sunday,1
N281HC,2021-01-24,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),09:50AM MST,09:56AM MST,5.0,3.4970656745593707,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24747,-111.66811,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Sunday,1
N281HC,2021-01-24,A109,KPVU,Provo Muni (KPVU),KPVU,"Provo, UT",08:26AM MST,08:29AM MST,2.0,3.5652040089321715,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.24633,-111.66562,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Sunday,1
N281HC,2021-01-23,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),09:40PM MST,09:45PM MST,4.0,3.505621879326445,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.2468,-111.66734,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Saturday,1
N281HC,2021-01-23,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",05:36PM MST,05:41PM MST,5.0,13.667580350660165,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.04813,-111.71986,40.24174,-111.66525,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Saturday,1
N281HC,2021-01-23,A109,KPVU,Provo Muni (KPVU),KU77,"Spanish Fork, UT",03:56PM MST,04:08PM MST,11.0,11.478877203250427,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.05304,-111.71207,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Saturday,1
N281HC,2021-01-22,A109,KSLC,Salt Lake City Intl (KSLC),KPVU,Provo Muni (KPVU),09:29PM MST,09:57PM MST (?),27.0,41.50741058975575,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.219200134277,-111.72299957275,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Friday,0
N281HC,2021-01-22,A109,KPVU,"Provo, UT",KSLC,Salt Lake City Intl (KSLC),08:04PM MST,08:43PM MST,39.0,40.81703859251002,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24642,-111.66738,40.78839874267578,-111.97799682617188,Provo Municipal Airport,Provo,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Friday,0
N281HC,2021-01-22,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",01:05AM MST,01:27AM MST,21.0,37.07831615755627,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24683,-111.66493,40.75138,-111.90717,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Friday,0
N281HC,2021-01-21,A109,KSLC,"Salt Lake City, UT",KPVU,"Provo, UT",10:06AM MST,10:20AM MST,14.0,29.531008274505762,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.64018,-111.88475,40.24636,-111.66541,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Thursday,0
N281HC,2021-01-21,A109,KU77,"Spanish Fork, UT",1UT9,"Salt Lake City, UT",08:53AM MST,09:09AM MST,16.0,56.90501032033021,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.83295,-111.92916,40.65713,-111.88914,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Thursday,0
N281HC,2021-01-21,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",07:02AM MST,07:13AM MST,10.0,24.196345254132943,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24616,-111.66768,39.90983,-111.79702,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Thursday,0
N281HC,2021-01-20,A109,KHIF,"Ogden, UT",KPVU,"Provo, UT",02:49PM MST,04:01PM MST,72.0,66.40312580010931,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18285,-111.95491,40.24614,-111.665,Hill Air Force Base,Ogden,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Wednesday,0
N281HC,2021-01-20,A109,KPVU,"Provo, UT",KOGD,Ogden-Hinckley (KOGD),01:53PM MST,02:48PM MST,54.0,67.97799815465461,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24646,-111.6665,41.195899963379,-112.0120010376,Provo Municipal Airport,Provo,UT,US,Ogden Hinckley Airport,Ogden,UT,US,day,day,Wednesday,0
N281HC,2021-01-18,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),06:51AM MST,09:30AM MST,158.0,5.413400774396847,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.23651,-111.82284,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,day,Monday,0
N281HC,2021-01-18,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),06:39AM MST,06:44AM MST,5.0,3.4214256377668977,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24685,-111.66929,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Monday,0
N281HC,2021-01-17,A109,KPVU,"Provo, UT",UT10,Cedar Valley (UT10),11:13PM MST,11:21PM MST,7.0,20.005722229804586,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24702,-111.6677,40.357201,-112.017997,Provo Municipal Airport,Provo,UT,US,Cedar Valley Airport,Eagle Mountain,UT,US,night,night,Sunday,1
N281HC,2021-01-17,A109,KPVU,Provo Muni (KPVU),KPVU,"Provo, UT",08:03AM MST,08:06AM MST,2.0,3.5636603906963518,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.2462,-111.66555,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Sunday,1
N281HC,2021-01-17,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),06:31AM MST,07:32AM MST,61.0,3.5861048476637625,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24575,-111.6647,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,day,Sunday,1
N281HC,2021-01-16,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",08:11PM MST,08:21PM MST,10.0,2.38474963507044,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.23376,-111.62268,40.24571,-111.665,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Saturday,1
N281HC,2021-01-16,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),06:35PM MST,08:05PM MST,89.0,3.516610527539548,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24688,-111.66716,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,day,night,Saturday,1
N281HC,2021-01-16,A109,K36U,"Heber, UT",KPVU,"Provo, UT",04:06PM MST,05:21PM MST,75.0,47.98528392499456,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.43136,-110.78932,40.24632,-111.66541,Heber Valley Airport,Heber,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Saturday,1
N281HC,2021-01-16,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",02:40PM MST,02:46PM MST,6.0,12.287160635100332,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.2459,-111.66743999999998,40.17625,-111.45366,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Saturday,1
N281HC,2021-01-15,A109,KPVU,Provo Muni (KPVU),KPVU,"Provo, UT",07:49PM MST,08:00PM MST,10.0,3.5684696969869103,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.219200134277,-111.72299957275,40.24588,-111.66519,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Friday,0
N281HC,2021-01-15,A109,K36U,"Heber, UT",KPVU,Provo Muni (KPVU),04:47PM MST,07:34PM MST,166.0,22.371697507566005,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.14828,-111.31048,40.219200134277,-111.72299957275,Heber Valley Airport,Heber,UT,US,Provo Municipal Airport,Provo,UT,US,day,night,Friday,0
N281HC,2021-01-15,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",03:08PM MST,03:15PM MST,6.0,14.022166648844035,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24637,-111.66564,40.10626,-111.47372,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Friday,0
N281HC,2021-01-14,A109,KSLC,"Salt Lake City, UT",KPVU,"Provo, UT",02:49PM MST,03:10PM MST,20.0,30.69885850812755,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.65714000000001,-111.88914,40.24636,-111.66541,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Thursday,0
N281HC,2021-01-11,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),07:08AM MST,09:24AM MST,136.0,17.92786607705693,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.5288,-111.96398,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Monday,0
N281HC,2021-01-11,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",05:38AM MST,05:49AM MST,11.0,25.29670985495821,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24676,-111.66736000000002,40.52242,-111.98346,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Monday,0
N281HC,2021-01-10,A109,KPVU,"Provo, UT",KPVU,Provo Muni (KPVU),10:54PM MST,11:57PM MST,63.0,3.4847790722543097,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.2456,-111.66682,40.219200134277,-111.72299957275,Provo Municipal Airport,Provo,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Sunday,1
